index,residual,influ,b_nbaths,b_nbeds,b_area,b_age,se_nbaths,se_nbeds,se_area,se_age
4.648000000000000000e+03,-5.072108943389184788e+01,1.154119065382958921e-03,8.794734098960695690e+00,-3.961112079227741845e+01,1.903176194946946398e-01,-8.376591650326824512e-01,4.037981547502781154e+00,2.616599212397310747e+00,4.299124101642501361e-03,6.714137402688302725e-02
4.649000000000000000e+03,-9.780065758625380568e+01,5.158580353445185729e-03,8.128289876060977193e+00,-3.565857622187937892e+01,1.818722574007548554e-01,-8.146314147037433395e-01,4.019921972159537837e+00,2.577758555005779328e+00,4.344296173015415458e-03,6.633081551930249120e-02
4.650000000000000000e+03,-1.249696976161681476e+02,7.865601021827652375e-04,8.092872271241768445e+00,-3.278965608840419321e+01,1.741453529371504161e-01,-7.908794943716208614e-01,4.080159576088525419e+00,2.594096345495013445e+00,4.479064823009053752e-03,6.634867521287309000e-02
4.651000000000000000e+03,3.249450771872238874e+01,6.751601227182775500e-04,8.117374949169418485e+00,-3.290506642981328156e+01,1.743734542828303535e-01,-7.913792644734640724e-01,4.061639675067460153e+00,2.583153799992885968e+00,4.455091666843479306e-03,6.611381325543101706e-02
4.652000000000000000e+03,-4.489875846689438532e+01,4.814689293220374340e-04,8.933409324321450740e+00,-3.990296365857791017e+01,1.907852470114478893e-01,-8.388246794158789044e-01,4.041872934511690829e+00,2.620363361060272567e+00,4.301131945881629670e-03,6.721209427333237063e-02
4.653000000000000000e+03,-1.269767987628370491e+02,2.835988555857984214e-04,8.100980363175082744e+00,-3.330005804554006232e+01,1.754543196644740288e-01,-7.939245877860698908e-01,4.045348010047208120e+00,2.575815597179917038e+00,4.425955269637874175e-03,6.600044906029448044e-02
4.654000000000000000e+03,1.696503507545464231e+02,6.751980261475670850e-04,8.458996068186289463e+00,-3.629617425586793900e+01,1.816951174062204077e-01,-8.024332092082353540e-01,4.019685462257625019e+00,2.557145406391669873e+00,4.303126231439186392e-03,6.614868186646298553e-02
4.655000000000000000e+03,1.193209907247340311e+02,5.066406689769787806e-04,8.355349859758558040e+00,-3.470693051932713047e+01,1.780216833219354089e-01,-7.962279480692200373e-01,3.971261361071176221e+00,2.527827108746602658e+00,4.297404795005906053e-03,6.517391080623224919e-02
4.656000000000000000e+03,4.331889268959571382e+01,1.167800658633975789e-03,8.131707154171580854e+00,-3.697111537327024422e+01,1.850877075543169159e-01,-8.268184746070168512e-01,4.265878427152331120e+00,2.749072826915905932e+00,4.592166338923344207e-03,6.993042858431652853e-02
4.657000000000000000e+03,-1.111190403305437826e+02,3.219699015641679270e-03,8.470331691077790381e+00,-3.675274864117209006e+01,1.830412122124722707e-01,-8.076142445099583345e-01,4.041041719907135565e+00,2.575566636827745892e+00,4.318078375159765600e-03,6.657392467078201981e-02
4.658000000000000000e+03,-7.196750676649486422e+01,2.123646719123199224e-03,1.051501928778133887e+01,-4.341375614556166340e+01,1.952592925339526886e-01,-8.301419258854294547e-01,4.300853166502041525e+00,2.823177825321380841e+00,4.545254588184079007e-03,7.130778407655520568e-02
4.659000000000000000e+03,4.178802227336399255e+01,4.255462372146058547e-03,8.282673044625269654e+00,-3.268393666399183672e+01,1.732417891670063048e-01,-7.897702863634314951e-01,4.094495960624264796e+00,2.604155709236028571e+00,4.494586006065006203e-03,6.648412433997442916e-02
4.660000000000000000e+03,-8.816773326553366985e+01,7.351570341533580476e-04,8.150646463465180958e+00,-3.330083626500424288e+01,1.752963127879254568e-01,-7.933436288666420033e-01,4.024342363286797841e+00,2.561891613033484116e+00,4.402319210664044392e-03,6.568628952767911755e-02
4.661000000000000000e+03,-2.337054162974253586e+02,1.010012142890661692e-02,8.057559105577128733e+00,-3.665561851544642025e+01,1.844111800601657691e-01,-8.247258549092854052e-01,4.295714211272357197e+00,2.765762309151309495e+00,4.632685491036215263e-03,7.028660207149839412e-02
4.662000000000000000e+03,8.917892573053656236e-01,9.217223890918439582e-04,8.712885483937071740e+00,-3.969321530164606315e+01,1.899430149065733653e-01,-8.264675613888050609e-01,4.245115618995368933e+00,2.758021193698351858e+00,4.483664094571195545e-03,7.017925564717962528e-02
4.663000000000000000e+03,1.830803468277255064e+01,3.851502878881115266e-04,8.017161787748394275e+00,-3.377492380314403420e+01,1.769817594200074062e-01,-7.986006243257872672e-01,4.073855345733334410e+00,2.599786231694237948e+00,4.446124274862153954e-03,6.657833835016409296e-02
4.664000000000000000e+03,1.517331119123128929e+02,1.056275322530297791e-03,8.287388625748132398e+00,-3.294700427216842797e+01,1.738728264066662088e-01,-7.904214615541063083e-01,4.066701350506251700e+00,2.587421193481970416e+00,4.455425694089252923e-03,6.615274760425789158e-02
4.665000000000000000e+03,-6.403814494732653628e+00,9.382938527412059727e-04,7.584396138729714743e+00,-3.343958360112140582e+01,1.770363195766341824e-01,-7.993844337048416904e-01,4.420690029139266564e+00,2.825884207606800036e+00,4.851218056320787467e-03,7.145806832247565687e-02
4.666000000000000000e+03,2.572725982770165842e+01,1.470122728501946190e-03,9.935139307773500406e+00,-4.274198261169292579e+01,1.941169320507377116e-01,-8.218726900870645391e-01,4.420321031079791574e+00,2.913329915133114234e+00,4.646865016244057338e-03,7.318524280186471109e-02
4.667000000000000000e+03,8.649633779906022824e+01,9.635921513009999264e-04,9.422482731713692772e+00,-4.164108655659430269e+01,1.928678376108202419e-01,-8.263757087994523243e-01,4.309551836755975529e+00,2.822381952437162056e+00,4.542032550727941216e-03,7.135320962018541768e-02
4.668000000000000000e+03,-1.614712479937304579e+01,5.224192604342121600e-04,8.461610332488625374e+00,-3.697971323191192994e+01,1.838615137799169408e-01,-8.120156513601246573e-01,4.054623634412339861e+00,2.589404494974100412e+00,4.331089579212458150e-03,6.685767590726882093e-02
4.669000000000000000e+03,2.311688967180614895e+00,5.076898722400998874e-04,8.297125445166649627e+00,-3.267926796680472279e+01,1.731637876584569968e-01,-7.897865529380933003e-01,4.112960691315462824e+00,2.616124559909044134e+00,4.513686322996821390e-03,6.674555243068806820e-02
4.670000000000000000e+03,-7.001142782293797495e+00,1.078793261082439071e-03,8.291835644286468465e+00,-3.485571321109546261e+01,1.788221374646521977e-01,-8.002241945090842190e-01,3.946104044867237093e+00,2.514755290431159196e+00,4.272589233121171920e-03,6.489902960575956448e-02
4.671000000000000000e+03,-5.074811332966534394e+01,2.331435556707251182e-04,8.657002761302578620e+00,-3.838139532580696311e+01,1.864101356822078781e-01,-8.113902793335998620e-01,4.311318224740134042e+00,2.779310039090241879e+00,4.542349282046627586e-03,7.095621697173637443e-02
4.672000000000000000e+03,3.896931840523146207e+01,8.023528651675717986e-04,8.389814208517224259e+00,-3.538952205564685016e+01,1.796507862881171480e-01,-7.991940151171288420e-01,3.970784561672594748e+00,2.526548211819098277e+00,4.278051737179260940e-03,6.529317785232588434e-02
4.673000000000000000e+03,1.337353324468286360e+02,1.413283977112984695e-03,8.485142758195838297e+00,-3.671808010591374227e+01,1.827647195830462146e-01,-8.053241145902385600e-01,4.049385455605659878e+00,2.578746070641618537e+00,4.324160359216343806e-03,6.666614491520876651e-02
4.674000000000000000e+03,-6.061507825587233356e+01,1.284913273394438539e-03,9.000208953401470424e+00,-4.020351801714731721e+01,1.912527922159854010e-01,-8.377949865303517818e-01,4.053342219900095245e+00,2.629203951821272423e+00,4.309275080162123031e-03,6.740163389793783766e-02
4.675000000000000000e+03,-3.444785627164804964e+00,3.914905422878432999e-04,9.898600945904256321e+00,-4.264065496609416073e+01,1.940514903428319227e-01,-8.232623061825319333e-01,4.395261862019669508e+00,2.893574924228086598e+00,4.624045288458533340e-03,7.277771836377344705e-02
4.676000000000000000e+03,-3.840213623903702000e+01,1.613616360982504097e-03,7.896682550208335094e+00,-3.197149404080800394e+01,1.724728435812271643e-01,-7.862676036210136665e-01,4.260188738248847251e+00,2.700243390803490406e+00,4.704854663136445563e-03,6.867068574545655280e-02
4.677000000000000000e+03,2.433443057711614443e+01,1.547587923704650970e-03,7.987583776362491506e+00,-3.415667458693549463e+01,1.781203615867975321e-01,-8.024938636409255643e-01,4.083388344774976808e+00,2.610644006142463169e+00,4.448290993023109631e-03,6.684920962215870621e-02
4.678000000000000000e+03,-8.411813400477055325e+01,3.268750908905391985e-04,8.015311438854009651e+00,-3.673731882560273476e+01,1.847785206441131534e-01,-8.259102279140719816e-01,4.174304505256428044e+00,2.692808482096574529e+00,4.493543179971810908e-03,6.869637574460232821e-02
4.679000000000000000e+03,-7.802643113100317862e+01,6.381092918035413848e-04,8.725380202051105982e+00,-3.913946480640012737e+01,1.880321078408108693e-01,-8.138164104803333743e-01,4.458662137521908875e+00,2.906299581019831102e+00,4.669798301529434412e-03,7.343912607725612551e-02
4.680000000000000000e+03,-2.013892656167283235e+01,9.140654865694924176e-04,8.221890693666802363e+00,-3.776522235462994104e+01,1.870059948722482823e-01,-8.313890950404709823e-01,4.041517297948960419e+00,2.611032877832221377e+00,4.327135588735884011e-03,6.703591726507791837e-02
4.681000000000000000e+03,5.939029580806852948e+01,6.284770677001637329e-04,8.267363768118979550e+00,-3.319797410019193507e+01,1.745928438052766762e-01,-7.914327234852063242e-01,4.027412944030010600e+00,2.563025911477941676e+00,4.405966774344825115e-03,6.566115189542567898e-02
4.682000000000000000e+03,-3.729109830571604789e+01,3.364982621308206467e-04,8.331734005722420733e+00,-3.354411806071048119e+01,1.751306786294067330e-01,-7.915960047214194439e-01,4.049235944852036084e+00,2.577702527131404686e+00,4.413823728935394562e-03,6.603997499600813836e-02
4.683000000000000000e+03,-1.262343098651500100e+02,1.163776913848959659e-03,8.091122195477176149e+00,-3.682538448240716633e+01,1.850502715650116647e-01,-8.264894181624752312e-01,4.052936155299887488e+00,2.612122569038614284e+00,4.357486845781560064e-03,6.708970014511778102e-02
4.684000000000000000e+03,-2.377046495445668484e+00,3.149600080377227022e-04,8.056595396805445120e+00,-3.392750517403886334e+01,1.772738693066689131e-01,-7.992334181627251954e-01,4.044564814089716798e+00,2.581339595770618889e+00,4.409469483956605755e-03,6.619406397554768173e-02
4.685000000000000000e+03,8.123243267193778649e+00,3.102712075913411282e-04,7.885963929313220433e+00,-3.407333481164561562e+01,1.781815447281748788e-01,-8.033291978435377345e-01,4.157398919187897945e+00,2.660570614861302197e+00,4.534395145792816280e-03,6.791291128554081957e-02
4.686000000000000000e+03,3.350190640983069557e+01,6.084048657345615110e-04,8.825469629810569927e+00,-3.983362054822870846e+01,1.906498515889875900e-01,-8.361704337729445324e-01,4.057532183227325007e+00,2.630032415359484510e+00,4.314740978783607184e-03,6.743823528247930299e-02
4.687000000000000000e+03,-4.412283288284454841e+01,3.655479035585090211e-04,9.275349939661305498e+00,-4.113842828408814256e+01,1.924130959869053137e-01,-8.319752406450158233e-01,4.187166271209141755e+00,2.728528016171057669e+00,4.430865372944585781e-03,6.943933549748469714e-02
4.688000000000000000e+03,4.932822476873144524e+01,5.216870407076155090e-04,8.874348608389610149e+00,-4.025428109176881009e+01,1.908887864715441141e-01,-8.273196429613314251e-01,4.246478868952770824e+00,2.764543317569986502e+00,4.483289378675352037e-03,7.025881070964458408e-02
4.689000000000000000e+03,-8.665816081740719312e+01,4.825949941694586518e-04,8.303882538399287583e+00,-3.781331798647379117e+01,1.869346149455247130e-01,-8.320442804315550944e-01,4.139533155487430172e+00,2.675282401055780301e+00,4.434597714403354374e-03,6.834916325219625444e-02
4.690000000000000000e+03,-7.799698470056659971e+01,9.752092825361671985e-04,8.276237691097474425e+00,-3.286374122226888517e+01,1.737156116654628990e-01,-7.902414451633180681e-01,4.066922448028930326e+00,2.587159803916415868e+00,4.459041652192031677e-03,6.613733409024817600e-02
4.691000000000000000e+03,1.872182104041914386e+01,1.004407467929222409e-03,8.708664293740239870e+00,-3.941009596220716560e+01,1.899851650174160245e-01,-8.368838287529107856e-01,4.036502329726251226e+00,2.614655052325686402e+00,4.299123105139680129e-03,6.710753104880157194e-02
4.692000000000000000e+03,-1.381972467263398130e+01,8.137543157432033675e-04,9.071464646094758777e+00,-4.016752487097555502e+01,1.911937142759574104e-01,-8.398739936132308959e-01,4.047662291232160037e+00,2.624991092448004881e+00,4.305368503318731700e-03,6.730483378948957929e-02
4.693000000000000000e+03,-1.976498764390770475e+02,9.317637679089234640e-04,1.057367344498189254e+01,-4.362239346606840229e+01,1.953682231886943177e-01,-8.264653171358459227e-01,4.369356596111102498e+00,2.876818781753879062e+00,4.608772046784191667e-03,7.240810008864205505e-02
4.694000000000000000e+03,8.103583884917662772e+01,4.814822194350072020e-04,8.188984996863283072e+00,-3.756842091492336522e+01,1.865676612705564619e-01,-8.308368236786689565e-01,4.084853239726204066e+00,2.639862646495827914e+00,4.378560286453258774e-03,6.759930229300827043e-02
4.695000000000000000e+03,1.524148552933361600e+00,6.433963446170422231e-04,7.939719354284354935e+00,-3.312268434496704828e+01,1.754298354745062460e-01,-7.941903333803137510e-01,4.155063273423872161e+00,2.646456353931121885e+00,4.553830747068230225e-03,6.754220267577169812e-02
4.696000000000000000e+03,1.377797153136046973e+02,6.198186874768323593e-04,8.638725059419449792e+00,-3.937798020929925258e+01,1.898171240865086651e-01,-8.331352700995890981e-01,4.086749835910342910e+00,2.646075199183307358e+00,4.344098910947216327e-03,6.781851673473486553e-02
4.697000000000000000e+03,-1.636985856720234978e+01,2.664883495451267955e-03,7.816088368056581359e+00,-3.219014190515488849e+01,1.732038644721181631e-01,-7.876227859624859162e-01,4.306137275222018168e+00,2.732410593347772476e+00,4.750337025277590226e-03,6.939146281928164350e-02
4.698000000000000000e+03,-1.099662421020909022e+02,9.973878212060226407e-04,1.045546290592593763e+01,-4.330351177040920874e+01,1.951501345367863682e-01,-8.307140404269401923e-01,4.287560858242339457e+00,2.812720439894565327e+00,4.532378048402518206e-03,7.109469465687465184e-02
4.699000000000000000e+03,5.824529382242511133e+01,4.292585977790703460e-04,7.860298269409554450e+00,-3.593943027564217374e+01,1.830840545244398765e-01,-8.207174702917199305e-01,4.186522253154808304e+00,2.696889150679781189e+00,4.524527256025789521e-03,6.876073830646223239e-02
4.700000000000000000e+03,4.159975640657241058e+01,7.536659728497746309e-04,8.337004090721544358e+00,-3.412461898342252908e+01,1.765965623075630986e-01,-7.937751302605208226e-01,3.995346845401686497e+00,2.543590280970033479e+00,4.339499807341592151e-03,6.539874719666310954e-02
4.701000000000000000e+03,5.157137199212954215e+01,8.644010410454892662e-04,1.028544710755807046e+01,-4.310047045880077121e+01,1.948440021104232978e-01,-8.289134041312121726e-01,4.310841870304759738e+00,2.830289200906745073e+00,4.552164862141310636e-03,7.145782637791174563e-02
4.702000000000000000e+03,-5.375845318595717259e+01,4.854299994357624522e-04,1.058029515791711361e+01,-4.359437844950922170e+01,1.953795681880353130e-01,-8.276483230946050096e-01,4.348511937806337713e+00,2.860510902435303038e+00,4.589794276039059137e-03,7.207254674808340200e-02
4.703000000000000000e+03,-1.356425857653838989e+02,1.712382740265649484e-03,8.189603879473359882e+00,-3.716627692606619604e+01,1.854754649705259717e-01,-8.279893807784807214e-01,4.261227038321226956e+00,2.746935671544533886e+00,4.582998873737750140e-03,6.989114457858786045e-02
4.704000000000000000e+03,8.903979941151078492e+00,1.096411991824589949e-03,7.496194143816429900e+00,-3.339335895080654382e+01,1.768742764096154496e-01,-7.986038391156445870e-01,4.587090433155734281e+00,2.922996813067268551e+00,5.048303792439411478e-03,7.364905114794481622e-02
4.705000000000000000e+03,-5.521486323551637554e+01,1.002039095235789882e-03,7.765554975369351354e+00,-3.534837425968265734e+01,1.816167358147956490e-01,-8.156322658682939597e-01,4.336006257591614066e+00,2.784639440672208810e+00,4.707825168372717362e-03,7.064444873176091433e-02
4.706000000000000000e+03,-2.209189450794561083e+01,4.006417906226336883e-04,7.914081181559647682e+00,-3.408483201328928658e+01,1.781360124885913720e-01,-8.030208369477275232e-01,4.136536966123339099e+00,2.646415404109101921e+00,4.510330240587972182e-03,6.761026294507653522e-02
4.707000000000000000e+03,-8.627448815083717193e+00,2.658280896515242855e-04,8.322721317412565156e+00,-3.371271337680651925e+01,1.756189371966533630e-01,-7.924225947523739766e-01,4.018576105676448407e+00,2.558351531703788151e+00,4.377171123665591669e-03,6.564180150292933669e-02
4.708000000000000000e+03,9.497230495669846562e+00,4.288446199770895801e-04,7.873130700744320976e+00,-3.601927081002980202e+01,1.832636845423136207e-01,-8.212897995534268469e-01,4.180934897815510531e+00,2.693795717041153726e+00,4.516466549408346305e-03,6.869736773107046335e-02
4.709000000000000000e+03,1.002099329651142625e+02,4.236650651547296809e-03,8.725892832935631560e+00,-3.901751106801474123e+01,1.877711977780629760e-01,-8.135213117665591742e-01,4.448680218038719048e+00,2.896320223228113111e+00,4.661678143238949176e-03,7.326081529344281862e-02
4.710000000000000000e+03,3.864452537599636628e+01,8.098598716845936598e-04,8.504001327122397313e+00,-3.704057219400490908e+01,1.836287112785985332e-01,-8.081935609377726148e-01,4.077722526559385940e+00,2.600751416754046641e+00,4.346817439307455212e-03,6.715635652775638065e-02
4.711000000000000000e+03,3.102781610634392706e+01,8.036679606727216993e-04,8.320082982739922528e+00,-3.308864147396494104e+01,1.740547129547007077e-01,-7.905488332113644878e-01,4.091133103682790484e+00,2.603667937321330061e+00,4.474194075938777750e-03,6.653365998419551175e-02
4.712000000000000000e+03,-9.626469867322345664e+00,8.439767234929353460e-04,7.835942375813433891e+00,-3.285676459783694980e+01,1.749531819068921856e-01,-7.927012351992428485e-01,4.248223464859048448e+00,2.704177358522942054e+00,4.666289052264997565e-03,6.879134537961671680e-02
4.713000000000000000e+03,2.203675194292642914e+01,8.359147522907342575e-04,8.002425771258009135e+00,-3.226539292783132851e+01,1.730156021989122939e-01,-7.881298044706599448e-01,4.166908243523138822e+00,2.644419402327967905e+00,4.591353431514052195e-03,6.743559247930300260e-02
4.714000000000000000e+03,7.515318810131552141e+01,1.291830974345836974e-03,9.719241515421181532e+00,-4.245270561207902915e+01,1.935634963589654700e-01,-8.180643603875279446e-01,4.470235607964832880e+00,2.949953522385113658e+00,4.688038903356853138e-03,7.396838285958849679e-02
4.715000000000000000e+03,-4.925613459517095549e+01,4.705967893402294554e-04,9.999087314624020451e+00,-4.244182840223781739e+01,1.942197369665869255e-01,-8.341145892220747093e-01,4.200148675553453614e+00,2.744062122961241634e+00,4.447180411254152491e-03,6.970542768284111734e-02
4.716000000000000000e+03,2.455653854549467496e+01,3.031703089834912579e-04,8.610347583511714475e+00,-3.902468300954706848e+01,1.893107492450418483e-01,-8.366984703730937500e-01,4.042223662368227721e+00,2.617498675850945755e+00,4.310521661726541068e-03,6.715311007818705602e-02
4.717000000000000000e+03,-3.509499596218647355e+01,8.835490956616843779e-04,9.683098144730321266e+00,-4.199515292572841929e+01,1.935387134916635721e-01,-8.310651246468034881e-01,4.235391918007263001e+00,2.768856173056194248e+00,4.477382549475231177e-03,7.022891317596492711e-02
4.718000000000000000e+03,2.523973948237853904e+01,7.650034421825375412e-04,9.627911327489806936e+00,-4.200930708069236630e+01,1.934183308301377080e-01,-8.276272844277197116e-01,4.297972603364024202e+00,2.815949615387528748e+00,4.533666645071216493e-03,7.119957380861796636e-02
4.719000000000000000e+03,-1.437392267779005124e+02,3.850372190271686770e-03,1.050934704265136155e+01,-4.323283112257614391e+01,1.952028571530498580e-01,-8.348731532568907099e-01,4.219151999505902140e+00,2.759696615458536062e+00,4.468630903363379238e-03,7.001453288128574315e-02
4.720000000000000000e+03,-7.559936823688613572e+01,7.989819826615768240e-04,1.046441218728856803e+01,-4.332135112795914011e+01,1.951669130451932077e-01,-8.305939282492390552e-01,4.290168558868165505e+00,2.814765423842555236e+00,4.534878963107889446e-03,7.113637365835764892e-02
4.721000000000000000e+03,-8.141247672734505159e+01,5.576203995134422844e-04,8.558951710769505894e+00,-3.886949953034994820e+01,1.885336776053879448e-01,-8.264151432638595640e-01,4.214816405450576120e+00,2.727749764568141444e+00,4.463517551575844206e-03,6.963125448283878638e-02
4.722000000000000000e+03,-2.980005278692578941e+01,1.443950574371308162e-03,8.117962724831285115e+00,-3.271153486064507376e+01,1.738726271877737428e-01,-7.903323867684673987e-01,4.075045268733023640e+00,2.590265175497056482e+00,4.475704355749792959e-03,6.624925601256959062e-02
4.723000000000000000e+03,-3.595717638084617818e+01,1.230918571075951618e-03,8.285850704900918018e+00,-3.311360899894614818e+01,1.742966568929865123e-01,-7.909344807157038248e-01,4.046735560631995021e+00,2.575181413476323122e+00,4.428567974891788397e-03,6.590979208829632341e-02
4.724000000000000000e+03,-1.069641248945896450e+01,4.671099828700257133e-04,8.653991116556918328e+00,-3.836150409510580772e+01,1.863863885081116223e-01,-8.115653171616753481e-01,4.306015609696006052e+00,2.775285741818441565e+00,4.537974643683381944e-03,7.087048215730043510e-02
4.725000000000000000e+03,2.289079902606209771e+01,1.515700945094002657e-03,7.967216343621224439e+00,-3.228487570318075939e+01,1.731451371287081042e-01,-7.882497779723474096e-01,4.187993859149783837e+00,2.657966977623627436e+00,4.614280804417184891e-03,6.774178308004605298e-02
4.726000000000000000e+03,1.619115052469010152e+01,4.220257919452513086e-03,7.710953585266300259e+00,-3.499100701090591059e+01,1.807643073263371924e-01,-8.126630051784773379e-01,4.386700512968028320e+00,2.813082648569229072e+00,4.774828218704342889e-03,7.125882919020667949e-02
4.727000000000000000e+03,-1.059408598038498894e+01,6.818002933919335620e-04,8.317661587796301603e+00,-3.374081466808252117e+01,1.757213433552342052e-01,-7.926679972161476684e-01,4.010852000618290170e+00,2.553492367968058119e+00,4.368585547286495986e-03,6.553957066948984389e-02
4.728000000000000000e+03,6.945092048353711789e+01,7.313595168553881348e-04,8.620716291318640145e+00,-3.846939054441227768e+01,1.873583475914692431e-01,-8.213177064662475768e-01,4.290630452690270324e+00,2.774568197260275149e+00,4.534085203033856419e-03,7.071039773104034754e-02
4.729000000000000000e+03,1.078250041124456970e+01,1.644465660825046929e-03,7.708215657540966603e+00,-3.497706843184171532e+01,1.807906980875024217e-01,-8.128502400918702353e-01,4.333473007379209818e+00,2.781516873020446923e+00,4.713613374182964305e-03,7.055746759926412315e-02
4.730000000000000000e+03,1.186150806639699340e+01,5.392664668829913032e-04,8.325664753703232890e+00,-3.300687500884174597e+01,1.738158925745956762e-01,-7.903485853819002260e-01,4.115244378304185879e+00,2.618891915853672092e+00,4.501906576664107922e-03,6.686100719395468572e-02
4.731000000000000000e+03,7.036716238947472846e+01,1.114058269735524300e-03,8.431542134327452587e+00,-3.590907775677200675e+01,1.807895910854414590e-01,-8.007041445675899816e-01,3.996195752726517725e+00,2.541705151748037572e+00,4.289091843173557100e-03,6.574136002690485203e-02
4.732000000000000000e+03,6.116565156150379323e+01,8.468764871918626862e-04,8.283597823527985682e+00,-3.440376232147959712e+01,1.776443252783535265e-01,-7.972788189793844627e-01,3.955246703220918203e+00,2.519727870606723208e+00,4.293621512643593444e-03,6.492369987999943581e-02
4.733000000000000000e+03,-4.562303642967407313e+01,1.865287202859725090e-03,8.295133889092046076e+00,-3.759962642411107936e+01,1.864926722247783608e-01,-8.284444741061689488e-01,4.075529294763832411e+00,2.625396816733952310e+00,4.359281124879776231e-03,6.747875982191924027e-02
4.734000000000000000e+03,-1.188775965549909017e+02,8.334830763999409413e-04,7.855150615491793609e+00,-3.591325801355319669e+01,1.829639762663834435e-01,-8.202163858769357940e-01,4.240788962547996199e+00,2.730001041906507719e+00,4.586118925598862452e-03,6.947067978020710077e-02
4.735000000000000000e+03,-2.017523439918248584e+01,7.025402777710382457e-04,8.194808181188262708e+00,-3.283735983654891299e+01,1.739563286810282550e-01,-7.905560503682453888e-01,4.046929878123621371e+00,2.573536809049560503e+00,4.440378449134839596e-03,6.586739303744278129e-02
4.736000000000000000e+03,-1.677288279148513084e+00,2.558505727997456894e-04,8.067856511339673631e+00,-3.362178271796660312e+01,1.764125447957272386e-01,-7.966269537081216434e-01,4.048271685999401015e+00,2.580810145052177429e+00,4.420990585536630976e-03,6.614868809277713035e-02
4.737000000000000000e+03,-1.163908529284584574e+02,3.606691518197441531e-04,7.970132675939701983e+00,-3.636247172625373025e+01,1.840768410197484994e-01,-8.239505768404830066e-01,4.087266377422436037e+00,2.635021108054345085e+00,4.405607715004076531e-03,6.750002747732020136e-02
4.738000000000000000e+03,1.174698407602312500e+01,1.272053602761659364e-03,1.129724199630729942e+01,-4.434338252072997477e+01,1.964627792049467025e-01,-8.352790881404084100e-01,4.257842722730862839e+00,2.788296169526921275e+00,4.510690120558907834e-03,7.060844541237841498e-02
4.739000000000000000e+03,-1.400274652934467667e+01,5.692691557063060334e-03,8.303475894206810537e+00,-3.312045756290351051e+01,1.742267773746316029e-01,-7.907816872117705564e-01,4.062738374224710292e+00,2.585520775299425367e+00,4.444354549555752654e-03,6.613607674596520825e-02
4.740000000000000000e+03,-4.619586042511133428e+01,6.950296310282749919e-04,8.457559549501381113e+00,-3.691413054427747653e+01,1.836861455760634421e-01,-8.114002456229381099e-01,4.047789576371331854e+00,2.584153308376254454e+00,4.325359089424240557e-03,6.674182628625383029e-02
4.741000000000000000e+03,-4.342619197310801837e+01,3.922203680563560993e-04,8.114814343095428484e+00,-3.438885139922335554e+01,1.783328406162971447e-01,-8.019555654912688958e-01,4.002943366559242655e+00,2.556426737641369851e+00,4.351766161031622900e-03,6.571198086948772110e-02
4.742000000000000000e+03,4.280227428230554665e+01,7.746079062833407646e-04,8.079516607169562548e+00,-3.242668605001175308e+01,1.732453433189083680e-01,-7.889623395043792176e-01,4.112846557671858250e+00,2.611884551572241531e+00,4.526344855884791712e-03,6.671034022701212429e-02
4.743000000000000000e+03,-8.303219200460432603e+01,5.437952424098846122e-04,8.220263730702749072e+00,-3.290960854898354171e+01,1.740506770085828991e-01,-7.907088309820091698e-01,4.041092807635894957e+00,2.570358284400573901e+00,4.431318524080208980e-03,6.579651837297068040e-02
4.744000000000000000e+03,1.166878622991004022e+02,3.112887792932474834e-03,9.485564790100397659e+00,-4.121691883966622783e+01,1.927502541762750599e-01,-8.394314856010651749e-01,4.075799306976250591e+00,2.648528805438128853e+00,4.327982191400676741e-03,6.777739481923025777e-02
4.745000000000000000e+03,-8.812731625736026331e+01,2.576897457313248770e-03,8.231914904744751738e+00,-3.740578657681592745e+01,1.861741794221835888e-01,-8.284203627321445884e-01,4.057393783132399179e+00,2.614171805228388656e+00,4.346755649899831757e-03,6.720894165780107177e-02
4.746000000000000000e+03,-5.529020348466556811e+01,7.719507890529927379e-04,8.778644946091120005e+00,-3.985047499362028134e+01,1.905220541372397713e-01,-8.322960190496778710e-01,4.126959425383991409e+00,2.676704566855530043e+00,4.377705311866196027e-03,6.844180758500419126e-02
4.747000000000000000e+03,1.510504415524297528e+01,1.761914022305920624e-03,7.765113002338305037e+00,-3.226064375581432841e+01,1.734873133821325519e-01,-7.881356185864595298e-01,4.342262695449321974e+00,2.756719615878028051e+00,4.789526091057842369e-03,6.992885942806413568e-02
4.748000000000000000e+03,2.056062411202172058e+01,6.877625279751455566e-04,8.231691386152302670e+00,-3.356154512118131805e+01,1.756737628188345113e-01,-7.936272668370172312e-01,3.993126237841532422e+00,2.542525686104967431e+00,4.359248198162926635e-03,6.528038405234926067e-02
4.749000000000000000e+03,-7.279590688637911455e+01,7.620677145864863987e-04,8.233367971800921836e+00,-3.396630819876484964e+01,1.767236732424138923e-01,-7.959251948929344511e-01,3.971926065660021710e+00,2.530459940339422786e+00,4.325096744002913593e-03,6.508283391798722062e-02
4.750000000000000000e+03,3.986860717573949842e+01,4.509853629431449318e-04,8.292934635858097536e+00,-3.350924120776383575e+01,1.752629504157714180e-01,-7.922720696535684448e-01,4.012948180595149239e+00,2.554612210614155554e+00,4.379510056303507516e-03,6.552309974123261826e-02
